പി.എച്ച്.	NOUN	പി.എച്ച്.	n	n	sg	3	d	_	_
ഏഴില്‍	NOUN	ഏഴ്	n	n	sg	3	d	ഇല്‍	il
ക്രമീകരിക്കാന്‍	VERB	ക്രമീകരി	v	_	_	_	_	_	An
ശ്രമിക്കണം	VERB	ശ്രമി	v	_	_	_	_	അണം	kkaNam
.	PUNCT	.	punc	_	_	_	_	_	_

രണ്ടു	NUM	രണ്ട്	num	_	_	_	_	_	_
മക്കള്	NOUN	മക്കള്	n	n	pl	3	d	കള്‍	kaL
ഉണ്ട്	VERB	ഉണ്ട്	v	_	_	_	_	_	_
।	PUNCT	।	punc	_	_	_	_	_	_

വ്യൂപോയിന്റുകളില്‍	NOUN	വ്യൂപോയിന്ര്	n	n	pl	3	d	കള്ഇല്	kaLil
നിന്ന്	ADP	നിന്ന്	psp	_	_	_	_	_	_
നോക്കുമ്പോള്‍	VERB	നോക്ക്	v	_	_	_	_	_	umpOL
അകലെ	NOUN	അകലെ	n	n	pl	3	d	_	_
മഞ്ഞ്	NOUN	മഞ്ഞ്	n	n	sg	_	d	_	_
മുടികിടക്കുന്ന	VERB	മൂട്	v	_	_	_	_	ഇകിടഉന്ന	ikkiTakkunna
മഞ്ഞൂരിനെ	NOUN	മഞ്ഞൂര്	n	n	sg	3	d	എ	ine
കാണാം	VERB	കാണ്	v	_	_	_	_	ആം	Am
.	PUNCT	.	punc	_	_	_	_	_	_

ഇത്തരത്തില്‍	NOUN	ഇത്തര	n	n	sg	3	d	ഇല്‍	ttil
ഉള്ള	VERB	ഉള്	v	_	_	_	_	_	a
കാഴ്ചാപ്രശ്നങ്ങള്‍	NOUN	കാഴ്ചാപ്രശ്ന	n	n	pl	3	d	കള്‍	NGaL
താല്‍ക്കാലികം	ADV	താല്‍ക്കാലികം	adv	n	_	_	_	_	_
ആണ്	VERB	ആണ്	v	any	any	any	_	_	_
.	PUNCT	.	punc	_	_	_	_	_	_

ഇത്ര	ADJ	ഇത്ര	n	any	sg	_	_	_	_
തന്നെ	PART	തന്നെ	avy	_	_	_	_	_	_
സുന്ദരം	NOUN	സുന്ദരം	n	any	sg	3	d	_	_
എങ്കിലും	SCONJ	എങ്കിലും	avy	_	_	_	_	_	_
താരതമ്യേന	ADJ	താരതമ്യേന	avy	_	_	_	_	_	_
പ്രസക്തി	NOUN	പ്രസക്തി	n	any	sg	3	d	_	_
കുറവ്	NOUN	കുറവ്	n	any	sg	3	d	_	_
ആയ	VERB	ആ	v	_	_	_	_	_	ya
പുഷ്പങ്ങളുടെ	NOUN	പുഷ്പം	n	any	pl	3	d	ഉടെ	uteV
മറ്റൊരു	ADJ	മറ്റൊരു	avy	_	_	_	_	_	_
താഴ്വര	NOUN	താരതമ്യേന	avy	_	sg	3	d	_	_
ആണ്	VERB	ആണ്	v	any	any	any	_	_	_
ഉത്തരാഖണ്ഡ്	NOUN	ഉത്തരാഖണ്ഡ്	n	any	sg	3	d	_	_
സംസ്ഥാനത്തെ	NOUN	സംസ്ഥാനം	n	any	sg	3	d	എ	eV
ഉത്തരകാശി	NOUN	ഉത്തരാഖണ്ഡ്	n	any	sg	3	d	_	_
പ്രവിശ്യയില്	NOUN	പ്രസക്തി	n	any	sg	3	d	ഇല്‍	il
ഉള്ള	VERB	ഉള്	v	_	_	_	_	_	a
മൗറി	NOUN	മൗറി	n	n	sg	3	d	_	_
വികസന	ADJ	വികസനം	n	any	sg	_	_	അ	a
മേഖലയില്‍	NOUN	മേഖല	n	any	sg	3	d	ഇല്	ilZ
സ്ഥിതി	NOUN	സ്ഥിതി	n	any	sg	3	d	_	_
ചെയ്യുന്ന	VERB	ചെയ്യ്	v	any	any	any	_	ഉന്ന	unna
ടാംസ്	NOUN	ടാംസ്	n	_	sg	3	d	_	_
താഴ്വര	NOUN	താരതമ്യേന	avy	_	sg	3	d	ഇല്‍	yil
.	PUNCT	.	punc	_	_	_	_	_	_

ഓണപ്പൂക്കളത്തില്‍	NOUN	ഓണപ്പൂക്കള	n	n	pl	3	d	ഇല്‍	ttil
ചെമ്പരത്തിക്ക്	NOUN	ചെമ്പരത്തി	n	n	sg	3	d	ക്ക്	kku
പ്രധാന	ADJ	പ്രധാന	adj	_	_	_	_	_	_
സ്ഥാനം	NOUN	സ്ഥാനം	n	n	sg	3	d	_	_
തന്നെ	PART	തന്നെ	avy	_	_	_	_	_	_
ആണ്	VERB	ആണ്	v	any	any	any	_	_	_
ഉള്ളത്	VERB	ഉള്	v	_	_	_	_	_	atu
.	PUNCT	.	punc	_	_	_	_	_	_

പക്ഷിസങ്കേത	NOUN	പക്ഷിസങ്കേതം	n	any	sg	3	d	അ	a
തടാകം	NOUN	തടാകം	n	any	sg	3	d	_	_
565ഹെക്ടര്‍	ADJ	565ഹെക്ടര്	avy	_	_	_	_	_	_
പ്രദേശത്തില്‍	NOUN	പ്രദേശത്ത്	n	any	sg	3	d	ഇല്	ilZ
വ്യാപിച്ച്	VERB	വ്യാപിക്ക്	v	any	any	any	_	ട്	t
കിടക്കുന്നു	VERB	കിടക്ക്	v	any	any	any	_	ഉന്നു	unnu
.	PUNCT	.	punc	_	_	_	_	_	_

തിരുവനന്തപുരം	NOUN	തിരുവനന്തപുരം	n	any	sg	3	d	_	_
റെയില്‍വേസ്റ്റേഷനില്	NOUN	റെയില്വേസ്റ്റേഷനിഉന്ക്ന്	n	_	sg	3	d	_	_
നിന്ന്	ADP	നിന്ന്	psp	_	_	_	_	_	_
കിളിമാനൂര്‍	NOUN	കിളിമാനൂര്	n	any	sg	3	d	_	_
രാജകൊട്ടാരം	NOUN	രാജകൊട്ടാരം	n	any	sg	3	d	_	_
മുപ്പത്തിഒന്‍പ്പത്കീമീ	ADJ	മുപ്പത്തിഒന്പ്പത്കീമീഉന്ക്ന്	avy	_	_	_	_	_	_
ദൂരെ	NOUN	ദൂരെ	nst	any	any	3	d	_	_
ആണ്	VERB	ആണ്	v	any	any	any	_	_	_
.	PUNCT	.	punc	_	_	_	_	_	_

മസൂറി	NOUN	മസൂറി	n	_	sg	3	d	_	_
പട്ടണത്തില്‍	NOUN	പട്ടണം	n	any	sg	3	d	ഇല്	ilZ
ചുറ്റുന്നതിനു	VERB	ചുറ്റ്	v	any	any	any	_	ഉന്നതിനു	unnawinu
വേണ്ടി	ADP	വേണ്ടി	psp	_	_	_	_	_	_
നമുക്ക്	PRON	നാം	pn	any	sg	2	o	ക്ക്	kk
റിക്ഷാ	NOUN	റിക്ഷ	n	any	sg	3	d	ആ	A
അഥവാ	SCONJ	അഥവാ	avy	_	_	_	_	_	_
കുതിരസവാരിയുടെ	NOUN	കുതിരസവാരി	n	any	sg	3	d	ഉടെ	uteV
ആനന്ദം	NOUN	ആനന്ദം	n	any	sg	3	d	_	_
ലഭിക്കുന്നു	VERB	ലഭിക്ക്	v	any	any	any	_	ഉന്നു	unnu
.	PUNCT	.	punc	_	_	_	_	_	_

ഒക്ടോബര്‍	NOUN	ഒക്ടോബര്	n	n	sg	3	d	_	_
മുതല്‍	ADP	മുതല്	psp	_	_	_	_	_	_
ഏപ്രില്‍	NOUN	ഏപ്രില്	n	n	sg	3	d	_	_
വരെ	ADP	വരെ	psp	_	_	_	_	_	_
ആണ്	VERB	ആണ്	v	_	_	_	_	_	_
സീസണ്‍	NOUN	സീസണ്	n	n	sg	3	d	_	_
.	PUNCT	.	punc	_	_	_	_	_	_

ക്ഷേത്രത്തിന്‍റെ	NOUN	ക്ഷേത്രം	n	any	sg	3	d	ഉടെ	uteV
രൂപത്തില്‍	NOUN	രൂപം	n	any	sg	3	d	ഇല്	ilZ
രൂപം	NOUN	രൂപം	n	any	sg	3	d	ഇല്	ilZ
മാറ്റപ്പെട്ടതിന്‍റെ	VERB	മാറ്റപ്പെട്ടതിന്റുന്ക്ന്	v	_	_	_	_	ടെ	TTatinRe
അനുഗ്രഹത്തിന്‍റെ	NOUN	അനുഗ്രഹം	n	any	sg	3	d	ഉടെ	uteV
കൂടെ	ADP	കൂട്	n	any	sg	_	_	ഏ	e
ഒരു	ADJ	ഒരു	adj	any	any	any	_	_	_
അപൂര്‍വ്വമായ	ADJ	അപൂര്വ്വം	n	any	sg	_	_	ആയ	Aya
ജനശ്രുതിയും	NOUN	ജനശ്രുതി	n	any	sg	3	d	ഉം	uM
ചേര്‍ന്നിരിക്കുന്നു	VERB	ചേര്ന്നിരിക്ക്	v	any	any	any	_	ഉന്നു	unnu
.	PUNCT	.	punc	_	_	_	_	_	_

അവര്‍‍‍	PRON	അവന്	pn	n	pl	3	d	അര്‍	ar
ഏറ്റവും	ADJ	ഏറ്റവും	avy	_	_	_	_	_	_
വലിയ	ADJ	വലിയ	adj	_	_	_	_	_	_
വിഭാഗം	NOUN	വിഭാഗം	n	n	sg	3	d	_	_
ആണ്	VERB	ആണ്	v	_	_	_	_	_	_
എന്നത്	NOUN	എന്നത്	n	n	sg	3	d	_	_
ശരി	NOUN	ശരി	n	n	sg	3	d	_	_
തന്നെ	PART	തന്നെ	avy	_	_	_	_	_	_
.	PUNCT	.	punc	_	_	_	_	_	_

അതിനാല്‍	SCONJ	അതിനാല്	avy	_	_	_	_	_	_
ആണ്	VERB	ആണ്	v	any	any	any	_	_	_
എലികളെ	NOUN	എലി	n	n	pl	3	d	കള്എ	kaLe
അർബുദഗവേഷണത്തിനു	NOUN	അര്ബുദഗവേഷണ	n	n	sg	3	d	ഉ്	ttinu
ധാരാളമായി	ADV	ധാരാളമായി	adv	_	_	_	_	_	_
ഉപയോഗിക്കുന്നത്	VERB	ഉപയോഗി	v	_	_	_	_	ഉന്ന	kkunnatu
.	PUNCT	.	punc	_	_	_	_	_	_

മഹാരാജാവ്	NOUN	മഹാരാജാവ്	n	m	sg	3	d	_	_
ശിവി	NOUN	ശിവി	n	any	sg	3	d	_	_
ഭഗവാന്‍‍	NOUN	ഭഗവാന്	n	m	sg	3	d	_	_
പരശുരാമനെ	NOUN	പരശുരാമന്	n	m	sg	3	d	എ	eV
കൊണ്ട്	ADP	കൊണ്ട്	psp	_	_	_	_	_	_
ഇവിടെ	PRON	ഇവിടെ	pn	n	sg	3	d	_	_
ഒരു	ADJ	ഒരു	adj	any	any	any	_	_	_
ശിവക്ഷേത്രം	NOUN	ശിവി	n	any	sg	3	d	_	_
സ്ഥാപിപ്പിച്ചു	VERB	സ്ഥാപിപ്പിക്ക്	v	any	any	any	_	ടു	tu
.	PUNCT	.	punc	_	_	_	_	_	_

റോഡ്	NOUN	റോഡ്	n	n	sg	3	d	_	_
വളരെ	ADJ	വളരെ	adj	_	_	_	_	_	_
മോശം	NOUN	മോശം	n	n	sg	3	d	_	_
ആയിരുന്നു	VERB	ആയിരുന്നു	v	_	_	_	_	_	_
.	PUNCT	.	punc	_	_	_	_	_	_

കോലംതുള്ളലില്‍	NOUN	കോലംതുള്ളല്	n	n	sg	3	d	ഇല്‍	il
പാളകളില്‍	NOUN	പാള	n	n	pl	3	d	കള്‍ഇല്‍	kaLil
ആണ്	VERB	ആണ്	v	_	_	_	_	_	_
ദേവതകളുടെ	NOUN	ദേവത	n	n	sg	3	d	കള്‍ഉടെ	kaLuTe
മുഖങ്ങള്‍	NOUN	മുഖ	n	n	pl	3	d	കള്‍	NGaL
ചിത്രീകരിക്കുക	VERB	ചിത്രീകരി	v	_	_	_	_	_	kkuka
।	PUNCT	।	punc	_	_	_	_	_	_

അലഹബാദ്	NOUN	അലഹബാദ്	n	any	sg	3	d	_	_
കോട്ട	NOUN	കോട്ട	n	any	sg	3	d	_	_
യമുനയുടെ	NOUN	യമുന	n	any	sg	3	d	ഉടെ	uteV
തീരത്ത്	NOUN	തീരം	n	any	sg	3	d	ത്ത്	ww
1583ല്‍	NOUN	1583ല്	n	_	sg	3	d	ഇല്‍	il
അക്ബര്‍	NOUN	അക്ബര്	n	_	sg	3	d	_	_
പണികഴിപ്പിച്ചത്	VERB	പണികഴിപ്പിക്ക്	v	any	any	any	_	ടത്	taw
ആണ്	VERB	ആണ്	v	any	any	any	_	_	_
.	PUNCT	.	punc	_	_	_	_	_	_

നേരത്തെ	ADV	നേരത്തെ	adv	_	_	_	_	_	_
640കോടിയുടെ	NOUN	640കോടി	n	n	sg	3	d	ഉടെ	yuTe
ഒരു	ADJ	ഒരു	avy	_	_	_	_	_	_
തട്ടിപ്പിന്റെ	NOUN	തട്ടിപ്പ്	n	n	sg	3	d	ടെ	inRe
പേരില്‍	NOUN	പേര്	n	n	sg	3	d	ഇല്‍	il
ആദായനികുതി	NOUN	ആദായനികുതി	n	n	sg	3	d	_	_
വകുപ്പ്	NOUN	വകുപ്പ്	n	n	sg	3	d	_	_
ചാനലിന്	NOUN	ചാനല്	n	n	sg	3	d	ഉ്	ttinu
525	NUM	150	num	_	_	_	_	_	_
കോടിരൂപ	ADJ	കോടിരൂപ	avy	_	_	_	_	_	_
ഫൈന്‍	NOUN	ഫൈന്‍	n	n	sg	3	d	_	_
ചുമത്തിയിരുന്നു	VERB	ചുമത്ത്	v	_	_	_	_	ഇഇരിഉന്നു	unnu
।	PUNCT	।	punc	_	_	_	_	_	_

എല്ലാ	ADJ	എല്ലാ	avy	_	_	_	_	_	_
വര്‍ഷവും	NOUN	വര്ഷം	n	any	sg	3	d	ഉം	uM
പ്രദേശം	NOUN	പ്രദേശം	n	any	sg	3	d	_	_
മുഴുവനും	ADJ	മുഴുവനും	n	any	sg	_	_	_	_
ഉള്ള	VERB	ഉള്	v	_	_	_	_	_	a
ആയിരക്കണക്കിന്	NOUN	ആയിരക്കണക്ക്	n	any	sg	3	d	ക്ക്	kk
ആളുകള്‍	NOUN	ആള്	n	any	pl	3	d	കള്‍	ukaL
ഹരിഹര്‍ധാമില്‍	NOUN	ഹരിഹര്ധാമില്	n	_	sg	3	d	ഇല്‍	mil
ചുറ്റിക്കറങ്ങുന്നതിന്	VERB	ചുറ്റിക്കറങ്ങ്	v	any	any	any	_	ഉന്നതിന്	unnawin
വരുന്നുണ്ട്	VERB	വര്ഷം	n	any	sg	_	_	ഉം	uM
.	PUNCT	.	punc	_	_	_	_	_	_

അതായത്	SCONJ	അത്	pn	any	sg	_	_	ആയത്	Ayaw
സാധാരണ	ADJ	സാധാരണ	adj	any	any	any	_	_	_
രീതിയില്‍	NOUN	രീതി	n	any	sg	3	d	ഇല്	ilZ
ആര്യെങ്കിലും	PRON	ആര്യെങ്കിലും	pn	_	sg	3	d	_	_
എന്ത്യെങ്കിലും	PRON	എന്ത്യെങ്കിലും	pn	_	sg	3	d	_	_
ആവശ്യപ്പെടുക	VERB	ആവശ്യപ്പെട്	v	any	any	any	_	ഉക	uka
ആണ്	VERB	ആണ്	v	any	any	any	_	_	_
എങ്കില്‍	SCONJ	എങ്കില്	avy	_	_	_	_	_	_
ആവശ്യപ്പെട്ടതിലും	VERB	ആവശ്യപ്പെട്	v	any	any	any	_	ഉക	uka
കൂടുതല്‍	ADJ	കൂടുതല്	adj	any	any	any	_	_	_
ലഭിക്കും	VERB	ലഭിക്ക്	v	any	any	any	_	ഉം	uM
.	PUNCT	.	punc	_	_	_	_	_	_

ഇംഗ്ലീഷ്	NOUN	ഇംഗ്ലീഷ്	n	n	sg	3	d	_	_
കവി	NOUN	കവി	n	n	sg	3	d	_	_
എസ്റ്റികോളറിഡ്ജിനേയും	NOUN	എസ്റ്റികോളറിഡ്ജ്	n	n	sg	3	d	_	ineyum
അദ്ദേഹം	PRON	ഇംഗ്ലീഷ്	pn	n	sg	3	d	_	_
ഉദ്ധരിച്ചു	VERB	ഉദ്ധരി	v	_	_	_	_	ച്ചു	ccu
-	PUNCT	_	punc	_	_	_	_	_	_
‘	PUNCT	‘	punc	_	_	_	_	_	_
വെള്ളം	NOUN	വെള്ളം	n	n	sg	3	d	_	_
,	PUNCT	,	punc	_	_	_	_	_	_
വെള്ളം	NOUN	വെള്ളം	n	n	sg	3	d	_	_
സര്‍വത്ര	PART	സര്‍വത്ര	avy	_	_	_	_	_	_
,	PUNCT	,	punc	_	_	_	_	_	_
തുള്ളി	NOUN	തുള്ളി	n	n	sg	3	d	_	_
കുടിക്കാനില്ലത്രെ	VERB	കുടിക്ക്	v	_	_	_	_	_	Anillatre
'	PUNCT	'	punc	_	_	_	_	_	_
,	PUNCT	,	punc	_	_	_	_	_	_
എന്ന	VERB	എന്	v	_	_	_	_	_	a
മട്ടില്‍	NOUN	മട്ടില്‍	n	n	sg	3	d	_	_
.	PUNCT	.	punc	_	_	_	_	_	_

പത്തൊമ്പതാം	NUM	പത്തൊമ്പതാം	num	_	_	_	_	_	_
നൂറ്റാണ്ടിന്റെ	NOUN	നൂറ്റാണ്ട്	n	n	sg	3	d	ടെ	nRe
ആദ്യ	ADJ	ആദ്യ	adj	_	_	_	_	_	_
പകുതിയില്‍	NOUN	പകുതി	n	n	sg	3	d	ഇല്‍	yil
റെയില്വേയാത്ര	NOUN	റെയില്വേയാത്ര	n	n	sg	3	d	_	_
പ്രചരിക്കുവാന്‍	VERB	പ്രചരിക്ക്	v	_	_	_	_	ആന്‍	kkuvaan
തുടങ്ങി	VERB	തുടങ്ങ്	v	_	_	_	_	ഇ	i
.	PUNCT	.	punc	_	_	_	_	_	_

ആറള്ളത്തിന്‍റെ	NOUN	ആറള്ളത്തിന്റെ	n	_	sg	3	d	ടെ	ttinRe
ഏറ്റവും	ADJ	ഏറ്റവും	avy	_	_	_	_	_	_
അടുത്ത്	NOUN	അടുത്ത്	n	n	sg	3	d	_	_
ഉള്ള	VERB	ഉള്	v	_	_	_	_	_	a
വിമാനത്താവളം	NOUN	വിമാനത്താവളം	n	any	sg	3	d	_	_
ആയ	VERB	ആ	v	_	_	_	_	_	ya
കരിപ്പൂര്‍	NOUN	കരിപ്പൂര്	n	_	sg	3	d	_	_
വിമാനത്താവളം	NOUN	വിമാനത്താവളം	n	any	sg	3	d	_	_
തലശ്ശേരിയില്‍	NOUN	തലശ്ശേരി	n	any	sg	3	d	ഇല്	ilZ
നിന്ന്	ADP	നിന്ന്	psp	_	_	_	_	_	_
71കിലോമീറ്ററ	ADJ	71കിലോമീറ്ററ	avy	_	_	_	_	_	_
ആണ്	VERB	ആണ്	v	any	any	any	_	_	_
.	PUNCT	.	punc	_	_	_	_	_	_

പച്ചപ്പില്‍	NOUN	പച്ചപ്പ്	n	n	sg	3	d	ഇല്‍	il
മൂടിക്കിടക്കുന്ന	VERB	മൂട്	v	_	_	_	_	ഇകിടഉന്ന	ikkiTakkunna
മാനിമലയുടെ	NOUN	മാനിമല	n	n	sg	3	d	ഉടെ	yuTe
നെറുകയില്‍	NOUN	നെറുകൈ	n	n	sg	3	d	ഇല്‍	yil
എത്തിയ	VERB	എത്ത്	v	_	_	_	_	ഇ	iya
സഞ്ചാരികള്‍	NOUN	സഞ്ചാരി	n	n	sg	3	d	കള്‍	kaL
ലോകം	NOUN	ലോകം	n	n	sg	3	d	_	_
കീഴടക്കിയ	VERB	കീഴടക്ക്	v	_	_	_	_	ഇ	iya
സന്തോഷത്തോടെ	NOUN	സന്തോഷ	n	n	sg	3	_	ഓടെ	ttOTe
ആണ്	VERB	ആണ്	v	_	_	_	_	_	_
മടങ്ങുന്നത്	VERB	മടങ്ങ്	v	_	_	_	_	ഉന്ന	unnatu
.	PUNCT	.	punc	_	_	_	_	_	_

വ്രതം	NOUN	വ്രതം	n	n	sg	3	d	_	_
നിര്ബന്ധം	NOUN	നിര്ബന്ധം	n	n	sg	3	d	_	_
ആണ്	VERB	ആണ്	v	_	_	_	_	_	_
।	PUNCT	।	punc	_	_	_	_	_	_

ഇത്	PRON	ഇത്	pn	n	sg	3	d	_	_
കാരണം	NOUN	കാര്യം	n	any	sg	3	d	ഇല്	ilZ
ലോട്ടറിവില്പന	NOUN	ലോട്ടറിവില്പന	n	n	sg	3	d	_	_
കൊണ്ട്	ADP	കൊണ്ട്	psp	_	_	_	_	_	_
ഉപജീവനം	NOUN	ഉപജീവനം	n	n	sg	3	d	_	_
നടത്തുന്ന	VERB	നടത്ത്	v	_	_	_	_	ഉന്ന	unna
12	NUM	12	num	_	_	_	_	_	_
ലക്ഷത്തോളം	NOUN	ലക്ഷ	n	n	sg	3	d	ഓളം	ttOLam
പേര്‍	NOUN	പേര്‍	n	n	sg	3	d	_	_
രൂക്ഷമായ	ADJ	രൂക്ഷമായ	adj	_	_	_	_	_	_
സാമ്പത്തിക	ADJ	സാമ്പത്തിക	adj	_	_	_	_	_	_
പ്രതിസന്ധിയില്	NOUN	പ്രതിസന്ധി	n	n	sg	3	d	ഇല്‍	yil
ആയി	VERB	ആ	v	_	_	_	_	ഇ	yi
.	PUNCT	.	punc	_	_	_	_	_	_

ഉദയപൂരിനെ	NOUN	ഉദയപൂരിനെ	n	_	sg	3	d	ഉ്എ	ine
തടാകങ്ങളുടെ	NOUN	തടാകം	n	any	pl	3	d	ഉടെ	uteV
പട്ടണം	NOUN	പട്ടണം	n	any	sg	3	d	_	_
എന്ന	VERB	എന്	v	_	_	_	_	_	a
പേര്	NOUN	പേര്	n	any	sg	3	d	_	_
നല്‍കി	VERB	നല്ക്	v	any	any	any	_	ടു	tu
.	PUNCT	.	punc	_	_	_	_	_	_

ചിലപ്പോള്	ADV	ചിലപ്പോള്‍	adv	_	_	_	_	_	_
അത്	PRON	അതോട്	pn	_	sg	3	d	_	_
ഉച്ചത്തില്‍	NOUN	ഉച്ച	n	n	sg	3	d	ഇല്‍	ttil
ആയിപ്പോയി	VERB	ആ	v	_	_	_	_	ഇപോഇ	yipooyi
.	PUNCT	.	punc	_	_	_	_	_	_

യൂറോപ്പിലെ	NOUN	യൂറോപ്പ്	n	n	sg	3	d	ഇലെ	yile
ആദ്യത്തെ	ADJ	ആദ്യത്തെ	adj	_	_	_	_	_	_
ടൂറിസ്റ്റ്ഓഫീസ്	NOUN	ടൂറിസ്റ്റ്ഓഫീസ്	n	n	sg	3	d	_	_
ലണ്ടനില്‍	NOUN	ലണ്ടന്	n	n	sg	3	d	ഇല്‍	il
ആണ്	VERB	ആണ്	v	_	_	_	_	_	_
സ്ഥാപിക്കപ്പെട്ടത്	VERB	സ്ഥാപിക്കപ്പെട്	v	_	_	_	_	_	atu
1955-ല്‍	NOUN	1955	n	n	pl	3	d	ഇല്‍	ilu
.	PUNCT	.	punc	_	_	_	_	_	_

എന്നാല്	SCONJ	എന്ന്	psp	any	any	any	_	_	_
സമ്പന്നരുടെ	NOUN	സന്പന്നന്	n	n	pl	3	d	അര്ഉടെ	aruTe
ഒരു	ADJ	ഒരു	avy	_	_	_	_	_	_
ആവശ്യം	NOUN	ആവശ്യം	n	n	sg	3	d	_	_
എന്നതില്	NOUN	എന്ന്	psp	any	any	any	d	ഇല്‍	il
ഉപരി	ADV	ഉപരി	adv	_	_	_	_	_	_
ആയി	VERB	ആ	v	_	_	_	_	ഇ	yi
,	PUNCT	,	punc	_	_	_	_	_	_
അവികസിതമായ	ADJ	അവികസിതമായ	adj	_	_	_	_	_	_
മൂന്നാംലോകരാഷ്ട്രങ്ങള്ക്ക്	NOUN	മൂന്നാംലോകരാഷ്ട്ര	n	n	pl	3	d	കള്ക്ക്	NGaLkku
ഇതു	PRON	ഇത്	pn	any	sg	3	d	_	_
കൊണ്ട്	ADP	കൊണ്ട്	psp	_	_	_	_	_	_
എന്തു	PRON	എന്ന്	psp	any	any	any	_	_	_
പ്രയോജനം	NOUN	പ്രയോജനം	n	n	sg	3	d	_	_
എന്ന്	SCONJ	എന്ന്	psp	any	any	any	_	_	_
സ്വാഭാവികമായും	ADV	സ്വാഭാവികമായും	adv	_	_	_	_	_	_
ചിന്തിക്കേണ്ടതുണ്ട്	VERB	ചിന്തി	v	_	_	_	_	ഏണ്ടഉണ്ട്	_
।	PUNCT	।	punc	_	_	_	_	_	_

ഈ	DET	ഈ	pn	any	sg	_	_	_	_
രോഗം	NOUN	രോഗം	n	n	sg	3	d	_	_
കാര്യക്ഷമമായി	ADV	കാര്യക്ഷമമായി	adv	_	_	_	_	_	_
തടയുന്ന	VERB	തടയ്	v	_	_	_	_	ഉന്ന	yunna
മാര്‍ഗ്ഗങ്ങള്‍	NOUN	മാര്ഗ്ഗ	n	n	pl	3	d	കള്‍	NGaL
ഒന്നും	PART	ഒന്നും	avy	_	_	_	_	_	_
ഇപ്പോള്	NOUN	ഇപ്പോള്	n	n	sg	3	d	_	_
നിലവില്	NOUN	നിലവ്	n	n	sg	3	d	ഇല്‍	il
ഉള്ളതായി	VERB	ഉള്	v	_	_	_	_	_	atAyi
തെളിയിക്കപ്പെട്ടിട്ടില്ല	VERB	തെളിയി	v	_	_	_	_	_	kkappeTTiTTilla
.	PUNCT	.	punc	_	_	_	_	_	_

അതു	PRON	അത്	pn	n	sg	3	d	_	_
കഴിഞ്ഞ്	VERB	കഴി	v	_	_	_	_	ഞ്ഞ്	NJu
ആണ്	VERB	ആണ്	v	any	any	any	_	_	_
മുടിഏറ്റ്	NOUN	മുടിഏറ്റ്	n	n	sg	3	d	_	_
തുടങ്ങുന്നത്	VERB	തുള്ളല്കവിതകളുന്ക്ന്	v	_	_	_	_	ഉന്ന	unnatu
.	PUNCT	.	punc	_	_	_	_	_	_

ഞങ്ങള്‍	PRON	ഞന്	pn	n	pl	3	o	കള്	NGal
അകത്ത്	NOUN	അകത്ത്	n	n	sg	3	d	_	_
കയറി	VERB	കയറ്	v	_	_	_	_	ഇ	i
ബൈക്ക്	NOUN	ബൈക്ക്	n	n	sg	3	d	_	_
സുരക്ഷിതമായി	ADV	സുരക്ഷിതമായി	adv	_	_	_	_	_	_
വെച്ചു	VERB	വെയ്യ്	v	_	_	_	_	ച്ചു	ccu
.	PUNCT	.	punc	_	_	_	_	_	_

കൂടാതെ	VERB	കൂടു	v	_	_	_	_	_	ആതെ
വിശാലമായ	ADJ	വിശാലം	n	any	sg	_	_	ആയ	Aya
സ്കേറ്റിങ്ങ്	NOUN	സ്കേറ്റിങ്ങ്	n	any	sg	3	d	_	_
സ്ഥലവും	NOUN	സ്ഥലം	n	any	sg	3	d	ഉം	uM
യുവാക്കളെ	NOUN	യുവാവ്	n	any	pl	3	d	എ	eV
ആകര്‍ഷിക്കുന്നു	VERB	ആകര്ഷിക്ക്	v	any	any	any	_	ഉന്നു	unnu
.	PUNCT	.	punc	_	_	_	_	_	_

പ്രകൃതിജന്യേന	ADV	പ്രകൃതിജന്യേന	adv	_	_	_	_	_	_
വിഷം	NOUN	വിഷം	n	n	sg	3	d	_	_
ശരീരത്തില്‍	NOUN	ശരീര	n	n	sg	3	d	ഇല്‍	ttil
എത്തുന്ന	VERB	എത്ത്	v	_	_	_	_	ഉന്ന	unna
പ്രധാന	ADJ	പ്രധാന	adj	_	_	_	_	_	_
വഴി	NOUN	വഴി	n	n	sg	3	d	_	_
ഭക്ഷണത്തിലൂടെ	NOUN	ഭക്ഷണ	n	n	sg	3	d	ഇല്ഊടെ	ttiLUTe
ആണ്	VERB	ആണ്	v	any	any	any	_	_	_
അല്ലോ	PART	അല്ലോ	avy	_	_	_	_	_	_
.	PUNCT	.	punc	_	_	_	_	_	_

കാപ്പുകാട്ടില്‍	NOUN	കാപ്പുകാട്	n	any	sg	3	d	ഇല്	ilZ
നിന്ന്	ADP	നിന്ന്	psp	_	_	_	_	_	_
ആരംഭിക്കുന്ന	VERB	ആരംഭിക്ക്	v	any	any	any	_	ഉന്ന	unna
ഈ	DET	ഈ	pn	any	sg	_	_	_	_
യാത്ര	NOUN	യാത്ര	n	any	sg	3	d	_	_
ഘോര	ADJ	ഘോരം	n	any	sg	_	_	അ	a
വനത്തിലൂടെ	NOUN	വനം	n	any	sg	3	d	ഇലൂടെ	ilUteV
കടന്നു	VERB	കടക്ക്	v	any	any	any	_	ടു	tu
